timestamp,meter_reading,hour,dow
2016-07-06 01:00:00,56.125,1,2
2016-07-06 02:00:00,55.25,2,2
2016-07-06 03:00:00,53.5,3,2
2016-07-06 04:00:00,52.75,4,2
2016-07-06 05:00:00,52.5,5,2
2016-07-06 06:00:00,57.75,6,2
2016-07-06 07:00:00,63.875,7,2
2016-07-06 08:00:00,71.75,8,2
2016-07-06 09:00:00,88.0,9,2
2016-07-06 10:00:00,107.25,10,2
2016-07-06 11:00:00,119.25,11,2
2016-07-06 12:00:00,122.875,12,2
2016-07-06 13:00:00,119.25,13,2
2016-07-06 14:00:00,123.875,14,2
2016-07-06 15:00:00,133.125,15,2
2016-07-06 16:00:00,138.75,16,2
2016-07-06 17:00:00,135.25,17,2
2016-07-06 18:00:00,110.375,18,2
2016-07-06 19:00:00,92.125,19,2
2016-07-06 20:00:00,83.875,20,2
2016-07-06 21:00:00,76.625,21,2
2016-07-06 22:00:00,70.0,22,2
2016-07-06 23:00:00,63.625,23,2
2016-07-07 00:00:00,58.2083,0,3
2016-07-07 01:00:00,59.4583,1,3
2016-07-07 02:00:00,58.0,2,3
2016-07-07 03:00:00,55.0,3,3
2016-07-07 04:00:00,56.0,4,3
2016-07-07 05:00:00,55.75,5,3
2016-07-07 06:00:00,60.625,6,3
2016-07-07 07:00:00,65.75,7,3
2016-07-07 08:00:00,72.375,8,3
2016-07-07 09:00:00,92.125,9,3
2016-07-07 10:00:00,108.875,10,3
2016-07-07 11:00:00,122.0,11,3
2016-07-07 12:00:00,122.625,12,3
2016-07-07 13:00:00,128.125,13,3
2016-07-07 14:00:00,128.125,14,3
2016-07-07 15:00:00,124.75,15,3
2016-07-07 16:00:00,123.0,16,3
2016-07-07 17:00:00,113.0,17,3
2016-07-07 18:00:00,101.5,18,3
2016-07-07 19:00:00,85.0,19,3
2016-07-07 20:00:00,77.0,20,3
2016-07-07 21:00:00,66.125,21,3
2016-07-07 22:00:00,60.375,22,3
2016-07-07 23:00:00,58.75,23,3
2016-07-08 00:00:00,51.3333,0,4
2016-07-08 01:00:00,53.875,1,4
2016-07-08 02:00:00,51.625,2,4
2016-07-08 03:00:00,50.25,3,4
2016-07-08 04:00:00,49.625,4,4
2016-07-08 05:00:00,51.125,5,4
2016-07-08 06:00:00,53.125,6,4
2016-07-08 07:00:00,60.125,7,4
2016-07-08 08:00:00,69.5,8,4
2016-07-08 09:00:00,84.75,9,4
2016-07-08 10:00:00,101.25,10,4
2016-07-08 11:00:00,110.75,11,4
2016-07-08 12:00:00,117.625,12,4
2016-07-08 13:00:00,119.25,13,4
2016-07-08 14:00:00,123.25,14,4
2016-07-08 15:00:00,123.125,15,4
2016-07-08 16:00:00,123.625,16,4
2016-07-08 17:00:00,113.25,17,4
2016-07-08 18:00:00,93.25,18,4
2016-07-08 19:00:00,75.875,19,4
2016-07-08 20:00:00,68.375,20,4
2016-07-08 21:00:00,60.875,21,4
2016-07-08 22:00:00,53.125,22,4
2016-07-08 23:00:00,50.625,23,4
2016-07-09 00:00:00,47.75,0,5
2016-07-09 01:00:00,48.2083,1,5
2016-07-09 02:00:00,47.375,2,5
2016-07-09 03:00:00,46.875,3,5
2016-07-09 04:00:00,45.625,4,5
2016-07-09 05:00:00,45.25,5,5
2016-07-09 06:00:00,45.25,6,5
2016-07-09 07:00:00,46.375,7,5
2016-07-09 08:00:00,47.875,8,5
2016-07-09 09:00:00,48.375,9,5
2016-07-09 10:00:00,49.125,10,5
2016-07-09 11:00:00,52.25,11,5
2016-07-09 12:00:00,58.5,12,5
2016-07-09 13:00:00,57.625,13,5
2016-07-09 14:00:00,56.875,14,5
2016-07-09 15:00:00,58.25,15,5
2016-07-09 16:00:00,56.625,16,5
2016-07-09 17:00:00,56.875,17,5
2016-07-09 18:00:00,56.0,18,5
2016-07-09 19:00:00,55.125,19,5
2016-07-09 20:00:00,53.0,20,5
2016-07-09 21:00:00,51.0,21,5
2016-07-09 22:00:00,48.125,22,5
2016-07-09 23:00:00,48.875,23,5
2016-07-10 00:00:00,47.7917,0,6
2016-07-10 01:00:00,47.5417,1,6
2016-07-10 02:00:00,47.875,2,6
2016-07-10 03:00:00,48.75,3,6
2016-07-10 04:00:00,46.875,4,6
2016-07-10 05:00:00,46.5,5,6
2016-07-10 06:00:00,49.0,6,6
2016-07-10 07:00:00,46.5,7,6
2016-07-10 08:00:00,46.75,8,6
2016-07-10 09:00:00,48.0,9,6
2016-07-10 10:00:00,49.5,10,6
2016-07-10 11:00:00,53.375,11,6
2016-07-10 12:00:00,54.125,12,6
2016-07-10 13:00:00,55.25,13,6
2016-07-10 14:00:00,57.0,14,6
2016-07-10 15:00:00,57.625,15,6
2016-07-10 16:00:00,59.125,16,6
2016-07-10 17:00:00,60.125,17,6
2016-07-10 18:00:00,60.375,18,6
2016-07-10 19:00:00,60.75,19,6
2016-07-10 20:00:00,55.125,20,6
2016-07-10 21:00:00,53.5,21,6
2016-07-10 22:00:00,50.625,22,6
2016-07-10 23:00:00,50.0,23,6
2016-07-11 00:00:00,51.2083,0,0
2016-07-11 01:00:00,47.625,1,0
2016-07-11 02:00:00,48.25,2,0
2016-07-11 03:00:00,46.0,3,0
2016-07-11 04:00:00,45.5,4,0
2016-07-11 05:00:00,46.0,5,0
2016-07-11 06:00:00,49.5,6,0
2016-07-11 07:00:00,60.625,7,0
2016-07-11 08:00:00,69.0,8,0
2016-07-11 09:00:00,84.25,9,0
2016-07-11 10:00:00,99.625,10,0
2016-07-11 11:00:00,117.75,11,0
2016-07-11 12:00:00,121.5,12,0
2016-07-11 13:00:00,125.25,13,0
2016-07-11 14:00:00,124.375,14,0
2016-07-11 15:00:00,128.0,15,0
2016-07-11 16:00:00,128.5,16,0
2016-07-11 17:00:00,123.25,17,0
2016-07-11 18:00:00,105.875,18,0
2016-07-11 19:00:00,91.0,19,0
2016-07-11 20:00:00,80.25,20,0
2016-07-11 21:00:00,68.125,21,0
2016-07-11 22:00:00,61.125,22,0
2016-07-11 23:00:00,54.5,23,0
2016-07-12 00:00:00,54.625,0,1
2016-07-12 01:00:00,52.7083,1,1
2016-07-12 02:00:00,52.125,2,1
2016-07-12 03:00:00,50.375,3,1
2016-07-12 04:00:00,49.0,4,1
2016-07-12 05:00:00,49.75,5,1
2016-07-12 06:00:00,53.125,6,1
2016-07-12 07:00:00,63.0,7,1
2016-07-12 08:00:00,73.75,8,1
2016-07-12 09:00:00,89.0,9,1
2016-07-12 10:00:00,104.125,10,1
2016-07-12 11:00:00,115.5,11,1
2016-07-12 12:00:00,120.875,12,1
2016-07-12 13:00:00,121.875,13,1
2016-07-12 14:00:00,123.0,14,1
2016-07-12 15:00:00,131.625,15,1
2016-07-12 16:00:00,132.375,16,1
2016-07-12 17:00:00,123.625,17,1
2016-07-12 18:00:00,106.0,18,1
2016-07-12 19:00:00,89.625,19,1
2016-07-12 20:00:00,80.125,20,1
2016-07-12 21:00:00,69.625,21,1
2016-07-12 22:00:00,63.375,22,1
2016-07-12 23:00:00,58.0,23,1
2016-07-13 00:00:00,53.1667,0,2
2016-07-13 01:00:00,53.1667,1,2
2016-07-13 02:00:00,54.5,2,2
2016-07-13 03:00:00,53.75,3,2
2016-07-13 04:00:00,51.125,4,2
2016-07-13 05:00:00,53.875,5,2
2016-07-13 06:00:00,57.625,6,2
2016-07-13 07:00:00,63.75,7,2
2016-07-13 08:00:00,73.375,8,2
2016-07-13 09:00:00,87.625,9,2
2016-07-13 10:00:00,106.375,10,2
2016-07-13 11:00:00,122.25,11,2
2016-07-13 12:00:00,119.25,12,2
2016-07-13 13:00:00,118.5,13,2
2016-07-13 14:00:00,120.0,14,2
2016-07-13 15:00:00,118.25,15,2
2016-07-13 16:00:00,114.125,16,2
2016-07-13 17:00:00,111.125,17,2
2016-07-13 18:00:00,94.25,18,2
2016-07-13 19:00:00,84.625,19,2
2016-07-13 20:00:00,74.75,20,2
2016-07-13 21:00:00,63.875,21,2
2016-07-13 22:00:00,57.25,22,2
2016-07-13 23:00:00,55.0,23,2
2016-07-14 00:00:00,52.5,0,3
2016-07-14 01:00:00,51.0,1,3
2016-07-14 02:00:00,49.25,2,3
2016-07-14 03:00:00,48.875,3,3
2016-07-14 04:00:00,47.875,4,3
2016-07-14 05:00:00,48.0,5,3
2016-07-14 06:00:00,53.875,6,3
2016-07-14 07:00:00,63.25,7,3
2016-07-14 08:00:00,72.5,8,3
2016-07-14 09:00:00,89.125,9,3
2016-07-14 10:00:00,107.25,10,3
2016-07-14 11:00:00,117.625,11,3
2016-07-14 12:00:00,123.625,12,3
2016-07-14 13:00:00,128.25,13,3
2016-07-14 14:00:00,126.75,14,3
2016-07-14 15:00:00,128.75,15,3
2016-07-14 16:00:00,123.625,16,3
2016-07-14 17:00:00,114.375,17,3
2016-07-14 18:00:00,99.375,18,3
2016-07-14 19:00:00,88.75,19,3
2016-07-14 20:00:00,78.5,20,3
2016-07-14 21:00:00,66.375,21,3
2016-07-14 22:00:00,62.75,22,3
2016-07-14 23:00:00,57.625,23,3
2016-07-15 00:00:00,54.0833,0,4
2016-07-15 01:00:00,53.75,1,4
2016-07-15 02:00:00,54.5,2,4
2016-07-15 03:00:00,52.5,3,4
2016-07-15 04:00:00,50.125,4,4
2016-07-15 05:00:00,50.5,5,4
2016-07-15 06:00:00,54.25,6,4
2016-07-15 07:00:00,60.25,7,4
2016-07-15 08:00:00,74.0,8,4
2016-07-15 09:00:00,86.125,9,4
2016-07-15 10:00:00,102.875,10,4
2016-07-15 11:00:00,119.0,11,4
2016-07-15 12:00:00,119.5,12,4
2016-07-15 13:00:00,120.625,13,4
2016-07-15 14:00:00,120.0,14,4
2016-07-15 15:00:00,125.75,15,4
2016-07-15 16:00:00,121.375,16,4
2016-07-15 17:00:00,111.625,17,4
2016-07-15 18:00:00,93.25,18,4
2016-07-15 19:00:00,84.375,19,4
2016-07-15 20:00:00,79.625,20,4
2016-07-15 21:00:00,70.875,21,4
2016-07-15 22:00:00,61.875,22,4
2016-07-15 23:00:00,56.25,23,4
2016-07-16 00:00:00,55.25,0,5
2016-07-16 01:00:00,52.7083,1,5
2016-07-16 02:00:00,51.625,2,5
2016-07-16 03:00:00,52.75,3,5
2016-07-16 04:00:00,53.875,4,5
2016-07-16 05:00:00,53.625,5,5
2016-07-16 06:00:00,52.5,6,5
2016-07-16 07:00:00,53.625,7,5
2016-07-16 08:00:00,53.0,8,5
2016-07-16 09:00:00,53.875,9,5
2016-07-16 10:00:00,54.5,10,5
2016-07-16 11:00:00,57.375,11,5
2016-07-16 12:00:00,61.25,12,5
2016-07-16 13:00:00,65.125,13,5
2016-07-16 14:00:00,66.125,14,5
2016-07-16 15:00:00,67.375,15,5
2016-07-16 16:00:00,69.25,16,5
2016-07-16 17:00:00,68.75,17,5
2016-07-16 18:00:00,66.5,18,5
2016-07-16 19:00:00,64.125,19,5
2016-07-16 20:00:00,62.375,20,5
2016-07-16 21:00:00,60.5,21,5
2016-07-16 22:00:00,58.0,22,5
2016-07-16 23:00:00,58.0,23,5
2016-07-17 00:00:00,56.0417,0,6
2016-07-17 01:00:00,55.9167,1,6
2016-07-17 02:00:00,56.125,2,6
2016-07-17 03:00:00,53.75,3,6
2016-07-17 04:00:00,54.25,4,6
2016-07-17 05:00:00,52.625,5,6
2016-07-17 06:00:00,55.125,6,6
2016-07-17 07:00:00,52.125,7,6
2016-07-17 08:00:00,54.875,8,6
2016-07-17 09:00:00,55.25,9,6
2016-07-17 10:00:00,57.25,10,6
2016-07-17 11:00:00,60.625,11,6
2016-07-17 12:00:00,64.0,12,6
2016-07-17 13:00:00,64.75,13,6
2016-07-17 14:00:00,63.875,14,6
2016-07-17 15:00:00,66.375,15,6
2016-07-17 16:00:00,70.0,16,6
2016-07-17 17:00:00,73.75,17,6
2016-07-17 18:00:00,71.75,18,6
2016-07-17 19:00:00,68.5,19,6
2016-07-17 20:00:00,65.75,20,6
2016-07-17 21:00:00,62.625,21,6
2016-07-17 22:00:00,59.25,22,6
2016-07-17 23:00:00,58.0,23,6
2016-07-18 00:00:00,60.5,0,0
2016-07-18 01:00:00,54.125,1,0
2016-07-18 02:00:00,53.5,2,0
2016-07-18 03:00:00,52.25,3,0
2016-07-18 04:00:00,50.875,4,0
2016-07-18 05:00:00,52.625,5,0
2016-07-18 06:00:00,54.625,6,0
2016-07-18 07:00:00,66.125,7,0
2016-07-18 08:00:00,75.875,8,0
2016-07-18 09:00:00,94.75,9,0
2016-07-18 10:00:00,105.625,10,0
2016-07-18 11:00:00,115.5,11,0
2016-07-18 12:00:00,123.625,12,0
2016-07-18 13:00:00,130.875,13,0
2016-07-18 14:00:00,134.5,14,0
2016-07-18 15:00:00,135.75,15,0
2016-07-18 16:00:00,146.875,16,0
2016-07-18 17:00:00,138.75,17,0
2016-07-18 18:00:00,109.375,18,0
2016-07-18 19:00:00,111.625,19,0
2016-07-18 20:00:00,100.125,20,0
2016-07-18 21:00:00,82.875,21,0
2016-07-18 22:00:00,74.375,22,0
2016-07-18 23:00:00,68.375,23,0
2016-07-19 00:00:00,67.4583,0,1
2016-07-19 01:00:00,64.625,1,1
2016-07-19 02:00:00,60.25,2,1
2016-07-19 03:00:00,59.625,3,1
2016-07-19 04:00:00,57.125,4,1
2016-07-19 05:00:00,59.25,5,1
2016-07-19 06:00:00,62.5,6,1
2016-07-19 07:00:00,70.5,7,1
2016-07-19 08:00:00,81.5,8,1
2016-07-19 09:00:00,106.0,9,1
2016-07-19 10:00:00,125.625,10,1
2016-07-19 11:00:00,151.125,11,1
2016-07-19 12:00:00,158.0,12,1
2016-07-19 13:00:00,154.375,13,1
2016-07-19 14:00:00,159.875,14,1
2016-07-19 15:00:00,160.25,15,1
2016-07-19 16:00:00,159.625,16,1
2016-07-19 17:00:00,150.5,17,1
2016-07-19 18:00:00,130.125,18,1
2016-07-19 19:00:00,112.75,19,1
2016-07-19 20:00:00,101.0,20,1
2016-07-19 21:00:00,88.5,21,1
2016-07-19 22:00:00,78.375,22,1
2016-07-19 23:00:00,73.375,23,1
2016-07-20 00:00:00,69.1667,0,2
2016-07-20 01:00:00,66.8333,1,2
2016-07-20 02:00:00,64.0,2,2
2016-07-20 03:00:00,64.125,3,2
2016-07-20 04:00:00,61.25,4,2
2016-07-20 05:00:00,62.75,5,2
2016-07-20 06:00:00,67.25,6,2
2016-07-20 07:00:00,79.75,7,2
2016-07-20 08:00:00,86.0,8,2
2016-07-20 09:00:00,109.125,9,2
2016-07-20 10:00:00,128.125,10,2
2016-07-20 11:00:00,142.0,11,2
2016-07-20 12:00:00,131.5,12,2
2016-07-20 13:00:00,134.75,13,2
2016-07-20 14:00:00,135.375,14,2
2016-07-20 15:00:00,150.25,15,2
2016-07-20 16:00:00,153.625,16,2
2016-07-20 17:00:00,146.5,17,2
2016-07-20 18:00:00,123.5,18,2
2016-07-20 19:00:00,108.875,19,2
2016-07-20 20:00:00,94.125,20,2
2016-07-20 21:00:00,87.75,21,2
2016-07-20 22:00:00,79.0,22,2
2016-07-20 23:00:00,71.25,23,2
2016-07-21 00:00:00,65.75,0,3
2016-07-21 01:00:00,67.4583,1,3
2016-07-21 02:00:00,68.5,2,3
2016-07-21 03:00:00,66.625,3,3
2016-07-21 04:00:00,64.625,4,3
2016-07-21 05:00:00,67.75,5,3
2016-07-21 06:00:00,69.0,6,3
2016-07-21 07:00:00,81.875,7,3
2016-07-21 08:00:00,89.625,8,3
2016-07-21 09:00:00,112.125,9,3
2016-07-21 10:00:00,130.25,10,3
2016-07-21 11:00:00,143.375,11,3
2016-07-21 12:00:00,150.375,12,3
2016-07-21 13:00:00,143.75,13,3
2016-07-21 14:00:00,143.875,14,3
2016-07-21 15:00:00,144.125,15,3
2016-07-21 16:00:00,145.875,16,3
2016-07-21 17:00:00,139.875,17,3
2016-07-21 18:00:00,113.375,18,3
2016-07-21 19:00:00,101.625,19,3
2016-07-21 20:00:00,90.875,20,3
2016-07-21 21:00:00,77.125,21,3
2016-07-21 22:00:00,68.25,22,3
2016-07-21 23:00:00,65.25,23,3
2016-07-22 00:00:00,58.75,0,4
2016-07-22 01:00:00,60.7917,1,4
2016-07-22 02:00:00,58.5,2,4
2016-07-22 03:00:00,58.125,3,4
2016-07-22 04:00:00,55.875,4,4
2016-07-22 05:00:00,55.5,5,4
2016-07-22 06:00:00,59.875,6,4
2016-07-22 07:00:00,72.0,7,4
2016-07-22 08:00:00,81.5,8,4
2016-07-22 09:00:00,96.875,9,4
2016-07-22 10:00:00,107.625,10,4
2016-07-22 11:00:00,121.875,11,4
2016-07-22 12:00:00,126.125,12,4
2016-07-22 13:00:00,134.625,13,4
2016-07-22 14:00:00,137.0,14,4
2016-07-22 15:00:00,142.0,15,4
2016-07-22 16:00:00,142.375,16,4
2016-07-22 17:00:00,127.625,17,4
2016-07-22 18:00:00,115.875,18,4
2016-07-22 19:00:00,95.625,19,4
2016-07-22 20:00:00,83.25,20,4
2016-07-22 21:00:00,76.25,21,4
2016-07-22 22:00:00,62.5,22,4
2016-07-22 23:00:00,58.875,23,4
2016-07-23 00:00:00,54.1667,0,5
2016-07-23 01:00:00,54.4583,1,5
2016-07-23 02:00:00,54.25,2,5
2016-07-23 03:00:00,54.625,3,5
2016-07-23 04:00:00,51.875,4,5
2016-07-23 05:00:00,53.875,5,5
2016-07-23 06:00:00,54.0,6,5
2016-07-23 07:00:00,55.25,7,5
2016-07-23 08:00:00,62.5,8,5
2016-07-23 09:00:00,63.125,9,5
2016-07-23 10:00:00,62.375,10,5
2016-07-23 11:00:00,60.125,11,5
2016-07-23 12:00:00,63.25,12,5
2016-07-23 13:00:00,66.375,13,5
2016-07-23 14:00:00,64.375,14,5
2016-07-23 15:00:00,74.375,15,5
2016-07-23 16:00:00,79.875,16,5
2016-07-23 17:00:00,66.5,17,5
2016-07-23 18:00:00,66.125,18,5
2016-07-23 19:00:00,64.5,19,5
2016-07-23 20:00:00,63.125,20,5
2016-07-23 21:00:00,59.125,21,5
2016-07-23 22:00:00,57.0,22,5
2016-07-23 23:00:00,56.0,23,5
2016-07-24 00:00:00,54.3333,0,6
2016-07-24 01:00:00,53.3333,1,6
2016-07-24 02:00:00,53.375,2,6
2016-07-24 03:00:00,52.625,3,6
2016-07-24 04:00:00,53.125,4,6
2016-07-24 05:00:00,51.75,5,6
2016-07-24 06:00:00,53.125,6,6
2016-07-24 07:00:00,50.25,7,6
2016-07-24 08:00:00,52.375,8,6
2016-07-24 09:00:00,52.5,9,6
2016-07-24 10:00:00,54.75,10,6
2016-07-24 11:00:00,56.5,11,6
2016-07-24 12:00:00,58.25,12,6
2016-07-24 13:00:00,62.75,13,6
2016-07-24 14:00:00,65.25,14,6
2016-07-24 15:00:00,68.25,15,6
2016-07-24 16:00:00,73.0,16,6
2016-07-24 17:00:00,69.875,17,6
2016-07-24 18:00:00,69.0,18,6
2016-07-24 19:00:00,68.0,19,6
2016-07-24 20:00:00,67.625,20,6
2016-07-24 21:00:00,65.5,21,6
2016-07-24 22:00:00,61.125,22,6
2016-07-24 23:00:00,60.0,23,6
2016-07-25 00:00:00,66.8512,0,0
2016-07-25 01:00:00,53.75,1,0
2016-07-25 02:00:00,54.125,2,0
2016-07-25 03:00:00,51.125,3,0
2016-07-25 04:00:00,50.5,4,0
2016-07-25 05:00:00,51.0,5,0
2016-07-25 06:00:00,55.125,6,0
2016-07-25 07:00:00,68.5,7,0
2016-07-25 08:00:00,73.25,8,0
2016-07-25 09:00:00,94.625,9,0
2016-07-25 10:00:00,122.25,10,0
2016-07-25 11:00:00,130.125,11,0
2016-07-25 12:00:00,144.5,12,0
2016-07-25 13:00:00,141.25,13,0
2016-07-25 14:00:00,142.125,14,0
2016-07-25 15:00:00,143.375,15,0
2016-07-25 16:00:00,150.875,16,0
2016-07-25 17:00:00,128.75,17,0
2016-07-25 18:00:00,104.75,18,0
2016-07-25 19:00:00,97.25,19,0
2016-07-25 20:00:00,86.125,20,0
2016-07-25 21:00:00,74.625,21,0
2016-07-25 22:00:00,64.625,22,0
2016-07-25 23:00:00,60.75,23,0
2016-07-26 00:00:00,78.7023,0,1
2016-07-26 01:00:00,78.7023,1,1
2016-07-26 02:00:00,78.7023,2,1
2016-07-26 03:00:00,78.7023,3,1
2016-07-26 04:00:00,78.7023,4,1
2016-07-26 05:00:00,78.7023,5,1
2016-07-26 06:00:00,78.7023,6,1
2016-07-26 07:00:00,78.7023,7,1
2016-07-26 08:00:00,78.7023,8,1
2016-07-26 09:00:00,78.7023,9,1
2016-07-26 10:00:00,78.7023,10,1
2016-07-26 11:00:00,78.7023,11,1
2016-07-26 12:00:00,78.7023,12,1
2016-07-26 13:00:00,78.7023,13,1
2016-07-26 14:00:00,78.7023,14,1
2016-07-26 15:00:00,78.7023,15,1
2016-07-26 16:00:00,78.7023,16,1
2016-07-26 17:00:00,78.7023,17,1
2016-07-26 18:00:00,78.7023,18,1
2016-07-26 19:00:00,78.7023,19,1
2016-07-26 20:00:00,78.7023,20,1
2016-07-26 21:00:00,78.7023,21,1
2016-07-26 22:00:00,78.7023,22,1
2016-07-26 23:00:00,78.7023,23,1
2016-07-27 00:00:00,78.7023,0,2
2016-07-27 01:00:00,78.7023,1,2
2016-07-27 02:00:00,78.7023,2,2
2016-07-27 03:00:00,78.7023,3,2
2016-07-27 04:00:00,78.7023,4,2
2016-07-27 05:00:00,78.7023,5,2
2016-07-27 06:00:00,78.7023,6,2
2016-07-27 07:00:00,78.7023,7,2
2016-07-27 08:00:00,78.7023,8,2
2016-07-27 09:00:00,78.7023,9,2
2016-07-27 10:00:00,78.7023,10,2
2016-07-27 11:00:00,78.7023,11,2
2016-07-27 12:00:00,78.7023,12,2
2016-07-27 13:00:00,78.7023,13,2
2016-07-27 14:00:00,78.7023,14,2
2016-07-27 15:00:00,78.7023,15,2
2016-07-27 16:00:00,78.7023,16,2
2016-07-27 17:00:00,78.7023,17,2
2016-07-27 18:00:00,78.7023,18,2
2016-07-27 19:00:00,78.7023,19,2
2016-07-27 20:00:00,78.7023,20,2
2016-07-27 21:00:00,78.7023,21,2
2016-07-27 22:00:00,78.7023,22,2
2016-07-27 23:00:00,78.7023,23,2
2016-07-28 00:00:00,78.7023,0,3
2016-07-28 01:00:00,78.7023,1,3
2016-07-28 02:00:00,78.7023,2,3
2016-07-28 03:00:00,78.7023,3,3
2016-07-28 04:00:00,78.7023,4,3
2016-07-28 05:00:00,78.7023,5,3
2016-07-28 06:00:00,78.7023,6,3
2016-07-28 07:00:00,78.7023,7,3
2016-07-28 08:00:00,78.7023,8,3
2016-07-28 09:00:00,78.7023,9,3
2016-07-28 10:00:00,78.7023,10,3
2016-07-28 11:00:00,78.7023,11,3
2016-07-28 12:00:00,78.7023,12,3
2016-07-28 13:00:00,78.7023,13,3
2016-07-28 14:00:00,78.7023,14,3
2016-07-28 15:00:00,78.7023,15,3
2016-07-28 16:00:00,78.7023,16,3
2016-07-28 17:00:00,78.7023,17,3
2016-07-28 18:00:00,78.7023,18,3
2016-07-28 19:00:00,78.7023,19,3
2016-07-28 20:00:00,78.7023,20,3
2016-07-28 21:00:00,78.7023,21,3
2016-07-28 22:00:00,78.7023,22,3
2016-07-28 23:00:00,78.7023,23,3
2016-07-29 00:00:00,78.7023,0,4
2016-07-29 01:00:00,78.7023,1,4
2016-07-29 02:00:00,78.7023,2,4
2016-07-29 03:00:00,78.7023,3,4
2016-07-29 04:00:00,78.7023,4,4
2016-07-29 05:00:00,78.7023,5,4
2016-07-29 06:00:00,78.7023,6,4
2016-07-29 07:00:00,78.7023,7,4
2016-07-29 08:00:00,78.7023,8,4
2016-07-29 09:00:00,78.7023,9,4
2016-07-29 10:00:00,78.7023,10,4
2016-07-29 11:00:00,78.7023,11,4
2016-07-29 12:00:00,78.7023,12,4
2016-07-29 13:00:00,78.7023,13,4
2016-07-29 14:00:00,78.7023,14,4
2016-07-29 15:00:00,78.7023,15,4
2016-07-29 16:00:00,78.7023,16,4
2016-07-29 17:00:00,78.7023,17,4
2016-07-29 18:00:00,78.7023,18,4
2016-07-29 19:00:00,78.7023,19,4
2016-07-29 20:00:00,78.7023,20,4
2016-07-29 21:00:00,78.7023,21,4
2016-07-29 22:00:00,78.7023,22,4
2016-07-29 23:00:00,78.7023,23,4
2016-07-30 00:00:00,78.7023,0,5
2016-07-30 01:00:00,78.7023,1,5
2016-07-30 02:00:00,78.7023,2,5
2016-07-30 03:00:00,78.7023,3,5
2016-07-30 04:00:00,78.7023,4,5
2016-07-30 05:00:00,78.7023,5,5
2016-07-30 06:00:00,78.7023,6,5
2016-07-30 07:00:00,78.7023,7,5
2016-07-30 08:00:00,78.7023,8,5
2016-07-30 09:00:00,78.7023,9,5
2016-07-30 10:00:00,78.7023,10,5
2016-07-30 11:00:00,78.7023,11,5
2016-07-30 12:00:00,78.7023,12,5
2016-07-30 13:00:00,78.7023,13,5
2016-07-30 14:00:00,78.7023,14,5
2016-07-30 15:00:00,78.7023,15,5
2016-07-30 16:00:00,78.7023,16,5
2016-07-30 17:00:00,78.7023,17,5
2016-07-30 18:00:00,78.7023,18,5
2016-07-30 19:00:00,78.7023,19,5
2016-07-30 20:00:00,78.7023,20,5
2016-07-30 21:00:00,78.7023,21,5
2016-07-30 22:00:00,78.7023,22,5
2016-07-30 23:00:00,78.7023,23,5
2016-07-31 00:00:00,78.7023,0,6
2016-07-31 01:00:00,78.7023,1,6
2016-07-31 02:00:00,78.7023,2,6
2016-07-31 03:00:00,78.7023,3,6
2016-07-31 04:00:00,78.7023,4,6
2016-07-31 05:00:00,78.7023,5,6
2016-07-31 06:00:00,78.7023,6,6
2016-07-31 07:00:00,78.7023,7,6
2016-07-31 08:00:00,78.7023,8,6
2016-07-31 09:00:00,78.7023,9,6
2016-07-31 10:00:00,78.7023,10,6
2016-07-31 11:00:00,78.7023,11,6
2016-07-31 12:00:00,78.7023,12,6
2016-07-31 13:00:00,78.7023,13,6
2016-07-31 14:00:00,78.7023,14,6
2016-07-31 15:00:00,78.7023,15,6
2016-07-31 16:00:00,78.7023,16,6
2016-07-31 17:00:00,78.7023,17,6
2016-07-31 18:00:00,78.7023,18,6
2016-07-31 19:00:00,78.7023,19,6
2016-07-31 20:00:00,78.7023,20,6
2016-07-31 21:00:00,78.7023,21,6
2016-07-31 22:00:00,78.7023,22,6
2016-07-31 23:00:00,78.7023,23,6
2016-08-01 00:00:00,78.7023,0,0
2016-08-01 01:00:00,78.7023,1,0
2016-08-01 02:00:00,78.7023,2,0
2016-08-01 03:00:00,78.7023,3,0
2016-08-01 04:00:00,78.7023,4,0
2016-08-01 05:00:00,78.7023,5,0
2016-08-01 06:00:00,78.7023,6,0
2016-08-01 07:00:00,78.7023,7,0
2016-08-01 08:00:00,78.7023,8,0
2016-08-01 09:00:00,78.7023,9,0
2016-08-01 10:00:00,78.7023,10,0
2016-08-01 11:00:00,78.7023,11,0
2016-08-01 12:00:00,78.7023,12,0
2016-08-01 13:00:00,78.7023,13,0
2016-08-01 14:00:00,78.7023,14,0
2016-08-01 15:00:00,78.7023,15,0
2016-08-01 16:00:00,78.7023,16,0
2016-08-01 17:00:00,78.7023,17,0
2016-08-01 18:00:00,78.7023,18,0
2016-08-01 19:00:00,78.7023,19,0
2016-08-01 20:00:00,78.7023,20,0
2016-08-01 21:00:00,78.7023,21,0
2016-08-01 22:00:00,78.7023,22,0
2016-08-01 23:00:00,78.7023,23,0
2016-08-02 00:00:00,78.7023,0,1
2016-08-02 01:00:00,78.7023,1,1
2016-08-02 02:00:00,78.7023,2,1
2016-08-02 03:00:00,78.7023,3,1
2016-08-02 04:00:00,78.7023,4,1
2016-08-02 05:00:00,78.7023,5,1
2016-08-02 06:00:00,78.7023,6,1
2016-08-02 07:00:00,78.7023,7,1
2016-08-02 08:00:00,78.7023,8,1
